LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,CESA,Locale,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Charter Status,Website Url
0308,Barron Area,0030,Barron High,Public School,High School,09,12,1050 E Woodland Ave,Barron,WI,54812,11,Rural - fringe,Barron,OPEN,,Supplemental Virtual,,715-537-5627,715-637-1603,FALSE,www.barron.k12.wi.us
3619,Milwaukee,0081,Barton Elementary,Public School,Elementary School,K4,05,5700 W Green Tree Rd,Milwaukee,WI,53223,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-393-3900,414-393-3915,FALSE,www.milwaukee.k12.wi.us
2604,Howard-Suamico,0120,Bay Harbor Elementary,Public School,Elementary School,K4,04,1590 Harbor Lights Rd,Suamico,WI,54173,07,Suburb - midsize,Brown,OPEN,,Supplemental Virtual,,920-662-8800,920-662-8899,FALSE,www.hssdschools.org
3857,Muskego-Norway,0220,Bay Lane Elementary,Public School,Elementary School,K4,04,S75W16399 Hilltop Dr,Muskego,WI,53150,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-971-1810,414-422-2204,FALSE,www.muskegonorway.org
2604,Howard-Suamico,0020,Bay Port High,Public School,High School,09,12,2710 Lineville Rd,Green Bay,WI,54313,07,Suburb - midsize,Brown,OPEN,,Supplemental Virtual,Diploma Programme,920-662-7000,920-662-7291,FALSE,www.hssd.k12.wi.us
2289,Green Bay Area Public,0040,Bay View,Public School,Combined Elementary/Secondary School,K4,12,325 N Roosevelt St,Green Bay,WI,54301,07,City - midsize,Brown,OPEN,Alternative,Supplemental Virtual,,920-448-2150,920-448-2071,FALSE,www.gbaps.org
3619,Milwaukee,0012,Bay View High,Public School,High School,09,12,2751 S Lenox St,Milwaukee,WI,53207,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-294-2400,414-294-2415,FALSE,www.milwaukee.k12.wi.us
2604,Howard-Suamico,0030,Bay View Middle,Public School,Middle School,07,08,1217 Cardinal Ln,Green Bay,WI,54313,07,Suburb - midsize,Brown,OPEN,,Supplemental Virtual,,920-662-8196,920-662-7979,FALSE,www.hssdschools.org
3619,Milwaukee,0112,Bay View Montessori School,Public School,Elementary School,K4,08,357 E Howard Ave,Milwaukee,WI,53207,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-935-0700,414-935-0715,FALSE,www.milwaukee.k12.wi.us
0315,Bayfield,0020,Bayfield Elementary,Public School,Elementary School,K4,05,300 N 4th St,Bayfield,WI,54814,12,Rural - remote,Bayfield,OPEN,Title I,Supplemental Virtual,,715-779-3201,715-779-5268,FALSE,bayfield.k12.wi.us
0315,Bayfield,0040,Bayfield High,Public School,High School,09,12,300 N 4th St,Bayfield,WI,54814,12,Rural - remote,Bayfield,OPEN,Title I,Supplemental Virtual,,715-779-3201,715-779-5226,FALSE,bayfield.k12.wi.us
0315,Bayfield,0030,Bayfield Middle,Public School,Middle School,06,08,300 N 4th St,Bayfield,WI,54814,12,Rural - remote,Bayfield,OPEN,Title I,Supplemental Virtual,,715-779-3201,715-779-5226,FALSE,https://www.bayfield.k12.wi.us
1890,Fox Point J2,0020,Bayside Middle,Public School,Middle School,05,08,601 E Ellsworth Ln,Milwaukee,WI,53217,01,Suburb - large,Milwaukee,OPEN,,Supplemental Virtual,,414-247-4201,414-351-7164,FALSE,www.foxbay.k12.wi.us
0336,Beaver Dam Unified,0150,BDUSD4Kids,Public School,Elementary School,K4,K4,400 E Burnett St,Beaver Dam,WI,53916,06,Town - distant,Dodge,OPEN,,Supplemental Virtual,,920-885-7300,920-392-5184,FALSE,www.bdusd.org
2289,Green Bay Area Public,0060,Beaumont Elementary,Public School,Elementary School,K4,05,1505 Gatewood St,Green Bay,WI,54304,07,City - midsize,Brown,OPEN,Title I,Supplemental Virtual,,920-492-2690,920-492-5565,FALSE,www.gbaps.org
0336,Beaver Dam Unified,0040,Beaver Dam High,Public School,High School,09,12,500 Gould St,Beaver Dam,WI,53916,06,Town - distant,Dodge,OPEN,Title I,Supplemental Virtual,,920-885-7313,920-392-5184,FALSE,www.bdusd.org
0336,Beaver Dam Unified,0020,Beaver Dam Middle,Public School,Middle School,06,08,108 Fourth St,Beaver Dam,WI,53916,06,Town - distant,Dodge,OPEN,Title I,Supplemental Virtual,,920-885-7365,920-392-5184,FALSE,www.bdusd.org
0280,Baraboo,0150,Baraboo Early Learning Cooperative,Public School,Elementary School,K4,K4,707 Center St,Baraboo,WI,53913,05,Town - distant,Sauk,OPEN,,Supplemental Virtual,,608-355-3905,608-355-4679,FALSE,www.baraboo.k12.wi.us
0280,Baraboo,0160,Baraboo Early Learning Cooperative RHS,Public School,Elementary School,K4,K4,707 Center St,Baraboo,WI,53913,05,Town - distant,Sauk,OPEN,,Supplemental Virtual,,608-355-3905,608-355-4679,FALSE,www.baraboo.k12.wi.us
0350,Belleville,0100,Belleville Elementary,Public School,Elementary School,K4,06,101 S Grant St,Belleville,WI,53508,02,Rural - distant,Dane,OPEN,Title I,Supplemental Virtual,,608-835-6120,608-424-1409,FALSE,www.belleville.k12.wi.us
0350,Belleville,0040,Belleville High,Public School,High School,09,12,635 W Church St,Belleville,WI,53508,02,Rural - distant,Dane,OPEN,Title I,Supplemental Virtual,,608-835-6120,608-424-3692,FALSE,www.belleville.k12.wi.us
0350,Belleville,0060,Belleville Middle,Public School,Middle School,07,08,625 W Church St,Belleville,WI,53508,02,Rural - distant,Dane,OPEN,Title I,Supplemental Virtual,,608-835-6120,608-424-3692,FALSE,www.belleville.k12.wi.us
0364,Belmont Community,0020,Belmont Elementary,Public School,Elementary School,K4,06,646 E Liberty St,Belmont,WI,53510,03,Rural - distant,Lafayette,OPEN,Title I,Supplemental Virtual,,608-732-5581,608-762-5129,FALSE,www.belmont.k12.wi.us
0364,Belmont Community,0040,Belmont High,Public School,High School,07,12,646 E Liberty St,Belmont,WI,53510,03,Rural - distant,Lafayette,OPEN,Title I,Supplemental Virtual,,608-762-5131,608-762-5129,FALSE,www.belmont.k12.wi.us
0413,Beloit,0150,Beloit Early Learning,Public School,Elementary School,K4,K4,910 Townline Rd,Beloit,WI,53511,02,City - small,Rock,OPEN,,Supplemental Virtual,,608-361-4077,608-361-4122,FALSE,www.sdb.k12.wi.us
0413,Beloit,0421,Beloit Learning Academy,Public School,Combined Elementary/Secondary School,06,12,910 Townline Ave,Beloit,WI,53511,02,City - small,Rock,OPEN,"Alternative, Title I",Supplemental Virtual,,608-361-2200,608-361-4122,FALSE,www.sdb.k12.wi.us/bla
0413,Beloit,0850,Beloit Virtual School,Public School,Combined Elementary/Secondary School,K4,12,1500 Fourth Street,Beloit,WI,53511,02,City - small,Rock,OPEN,,Exclusively Virtual,,608-361-4300,608-361-4122,FALSE,www.sdb.k12.wi.us
1900,Franklin Public,0020,Ben Franklin Elementary,Public School,Elementary School,K4,05,7620 S 83rd St,Franklin,WI,53132,01,Suburb - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-529-8270,414-529-8274,FALSE,www.franklin.k12.wi.us
3437,Menomonee Falls,0040,Benjamin Franklin Elementary and Early,Public School,Elementary School,K4,02,N81W14701 Franklin Dr,Menomonee Falls,WI,53051,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-255-8470,262-255-8482,FALSE,www.fallsschools.org
5607,Stevens Point Area Public,0010,Benjamin Franklin Junior High,Public School,Junior High School,07,09,2000 Polk St,Stevens Point,WI,54481,05,Town - distant,Portage,OPEN,,Supplemental Virtual,,715-345-5413,715-345-5696,FALSE,www.pointschools.net
0427,Benton,0020,Benton Elementary,Public School,Elementary School,K4,06,41 Alma St,Benton,WI,53803,03,Rural - distant,Lafayette,OPEN,Title I,Supplemental Virtual,,608-759-4002,608-759-3805,FALSE,www.benton.k12.wi.us
0427,Benton,0040,Benton High,Public School,High School,09,12,41 Alma St,Benton,WI,53803,03,Rural - distant,Lafayette,OPEN,,Supplemental Virtual,,608-759-4002,608-759-3805,FALSE,www.benton.k12.wi.us
0427,Benton,0250,Benton Middle,Public School,Middle School,07,08,41 Alma St,Benton,WI,53803,03,Rural - distant,Lafayette,OPEN,,Supplemental Virtual,,608-759-4002,608-759-3805,FALSE,www.benton.k12.wi.us
0434,Berlin Area,0040,Berlin High,Public School,High School,09,12,222 Memorial Dr,Berlin,WI,54923,06,Town - distant,Green Lake,OPEN,,Supplemental Virtual,,920-361-2000,920-361-2005,FALSE,www.berlin.k12.wi.us/1/home
0434,Berlin Area,0080,Berlin Middle,Public School,Middle School,06,08,242 Memorial Dr,Berlin,WI,54923,06,Town - distant,Green Lake,OPEN,Title I,Supplemental Virtual,,920-361-2441,920-361-3379,FALSE,www.berlin.k12.wi.us/2/home
0147,Appleton Area,0220,Berry Elementary,Public School,Elementary School,KG,05,3601 S Telulah Ave,Appleton,WI,54915,06,City - small,Calumet,OPEN,,Supplemental Virtual,,920-852-5445,920-852-5446,FALSE,www.aasd.k12.wi.us
3983,North Fond du Lac,0020,Bessie Allen Middle,Public School,Middle School,06,08,305 McKinley St,North Fond du Lac,WI,54937,06,Suburb - small,Fond du Lac,OPEN,,Supplemental Virtual,,920-929-3754,920-929-3747,FALSE,www.nfdlschools.org
6174,Waukesha,0060,Bethesda Elementary,Public School,Elementary School,K4,05,730 S University Dr,Waukesha,WI,53188,01,City - small,Waukesha,OPEN,Title I,Supplemental Virtual,,262-970-1305,262-970-1320,FALSE,www.waukesha.k12.wi.us
3619,Milwaukee,0356,Bethune Academy,Public School,Elementary School,K4,08,1535 N 35th St,Milwaukee,WI,53208,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-934-4600,414-934-4615,FALSE,www.milwaukee.k12.wi.us
0308,Barron Area,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,100 W River Ave,Barron,WI,54812,11,,Barron,OPEN,Charter,Primarily Virtual,,,,TRUE,
0434,Berlin Area,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,222 Memorial Dr,Berlin,WI,54923,06,,Green Lake,CLOSED,,,,,,FALSE,
0490,Pecatonica Area,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,704 Cross St,Blanchardville,WI,53516,03,,Lafayette,CLOSED,,,,608-523-4285,,FALSE,
0658,Brillion,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,315 S Main St,Brillion,WI,54110,07,,Calumet,OPEN,Charter,Primarily Virtual,,,,TRUE,
0721,Brown Deer,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,8200 N 60th St,Brown Deer,WI,53223,01,,Milwaukee,CLOSED,,,,,,FALSE,
1380,Delavan-Darien,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,324 Beloit St,Delavan,WI,53115,02,,Walworth,OPEN,Charter,Primarily Virtual,,,,TRUE,
1953,Freedom Area,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,N4021 County Road E,Freedom,WI,54130,06,,Outagamie,CLOSED,Charter,Primarily Virtual,,,,TRUE,
2051,Genoa City J2,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,1020 Hunter's Ridge Dr,Genoa City,WI,53128,02,,Walworth,OPEN,Charter,Primarily Virtual,,,,TRUE,
2525,Herman-Neosho-Rubicon,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,201 Center St,Neosho,WI,53059,06,,Dodge,OPEN,Charter,Primarily Virtual,,,,TRUE,
2541,Hillsboro,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,777 School Rd,Hillsboro,WI,54634,04,,Vernon,CLOSED,,,,,,FALSE,
2576,Horicon,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,841 Gray St,Horicon,WI,53032,06,,Dodge,OPEN,Charter,Primarily Virtual,,,,TRUE,
2625,Hustisford,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,845 S Lake St,Hustisford,WI,53034,06,,Dodge,OPEN,Charter,Primarily Virtual,,,,TRUE,
2646,Iowa-Grant,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,498 County Road IG,Livingston,WI,53554,03,,Iowa,CLOSED,,,,,,FALSE,
2737,Juda,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,N2385 Spring St,Juda,WI,53550,02,,Green,CLOSED,,,,,,FALSE,
2744,Dodgeland,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,401 S Western Ave,Juneau,WI,53039,06,,Dodge,CLOSED,,,,,,FALSE,
2828,Kiel Area,0800,Between the Lakes Virtual Academy,Public School,Combined Elementary/Secondary School,K4,08,416 Paine St,Kiel,WI,53042,07,Town - distant,Manitowoc,OPEN,Charter,"Exclusively Virtual, Primarily Virtual",,920-894-5169,920-894-5100,TRUE,betweenthelakesacademy.org/home/
3220,Luxemburg-Casco,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,318 N Main St,Luxemburg,WI,54217,07,,Kewaunee,OPEN,Charter,Primarily Virtual,,,,TRUE,
3311,Marinette,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,2139 Pierce Ave,Marinette,WI,54143,08,,Marinette,CLOSED,,,,,,FALSE,
3661,Mishicot,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,660 Washington St,Mishicot,WI,54228,07,,Manitowoc,OPEN,Charter,Primarily Virtual,,,,TRUE,
3892,Neenah Joint,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,410 S Commercial St,Neenah,WI,54956,06,,Winnebago,CLOSED,Charter,Primarily Virtual,,,,TRUE,
4088,Omro,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,455 Fox Trl,Omro,WI,54963,06,,Winnebago,OPEN,Charter,Primarily Virtual,,,,TRUE,
4137,Oostburg,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,410 New York Ave,Oostburg,WI,53070,07,,Sheboygan,OPEN,Charter,Primarily Virtual,,,,TRUE,
4186,Osseo-Fairchild,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,50851 East St,Osseo,WI,54758,10,,Trempealeau,OPEN,Charter,Primarily Virtual,,,,TRUE,
4501,Portage Community,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,305 E Slifer St,Portage,WI,53901,05,,Columbia,OPEN,Charter,Primarily Virtual,,,,TRUE,
4613,Pulaski Community,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,143 W Green Bay St,Pulaski,WI,54162,07,,Brown,OPEN,Charter,Primarily Virtual,,,,TRUE,
4641,Random Lake,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,605 Random Lake Rd,Random Lake,WI,53075,07,,Sheboygan,OPEN,Charter,Primarily Virtual,,,,TRUE,
4904,River Ridge,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,11165 County Highway P,Patch Grove,WI,53817,03,,Grant,CLOSED,,,,,,FALSE,
5130,Sevastopol,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,4550 Highway 57,Sturgeon Bay,WI,54235,07,,Door,OPEN,Charter,Primarily Virtual,,,,TRUE,
5817,Twin Lakes #4,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,1218 Wilmot Ave,Twin Lakes,WI,53181,02,,Kenosha,CLOSED,,,,,,FALSE,
6328,West De Pere,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,1177 S Ninth St,De Pere,WI,54115,07,,Brown,OPEN,Charter,Primarily Virtual,,920-337-1099,920-337-1380,TRUE,
6354,Weston,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,E2511 County Road S,Cazenovia,WI,53924,03,,Sauk,OPEN,Charter,Primarily Virtual,,,,TRUE,
6419,Whitefish Bay,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,KG,08,1200 E Fairmount Ave,Whitefish Bay,WI,53217,01,,Milwaukee,OPEN,Charter,Primarily Virtual,,,,TRUE,
6608,Winneconne Community,0800,Between the Lakes Virtual Academy,Multi-District Public Charter School,Combined Elementary/Secondary School,K4,08,233 S 3rd Ave,Winneconne,WI,54986,06,,Winnebago,OPEN,Charter,Primarily Virtual,,,,TRUE,
3822,Mukwonago,0020,Big Bend Elementary,Public School,Elementary School,K4,06,W230S8695 Big Bend Dr,Big Bend,WI,53103,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-363-4401,262-662-1309,FALSE,https://bbes.masd.k12.wi.us/
6013,Big Foot UHS,0020,Big Foot High,Public School,High School,09,12,401 Devils Ln,Walworth,WI,53184,02,Town - distant,Walworth,OPEN,Title I,Supplemental Virtual,,262-275-2116,262-275-5117,FALSE,www.bigfoot.k12.wi.us
0441,Birchwood,0450,Birchwood Blue Hills Charter School,Public School,High School,07,12,201 E Birch St,Birchwood,WI,54817,11,Rural - remote,Washburn,CLOSED,,,,715-354-9809,715-354-3469,FALSE,www.birchwood.k12.wi.us
0441,Birchwood,0020,Birchwood Elementary,Public School,Elementary School,K4,05,300 S Wilson St,Birchwood,WI,54817,11,Rural - remote,Washburn,OPEN,Title I,Supplemental Virtual,,715-354-3471,715-354-3469,FALSE,www.birchwood.k12.wi.us
0441,Birchwood,0040,Birchwood High,Public School,High School,09,12,300 S Wilson St,Birchwood,WI,54817,11,Rural - remote,Washburn,OPEN,,Supplemental Virtual,,715-354-3471,715-354-3469,FALSE,www.birchwood.k12.wi.us
0441,Birchwood,0210,Birchwood Middle,Public School,Middle School,06,08,300 S Wilson St,Birchwood,WI,54817,11,Rural - remote,Washburn,OPEN,,Supplemental Virtual,,715-354-3471,715-354-3469,FALSE,www.birchwood.k12.wi.us
0441,Birchwood,0130,Birchwood Public Montessori,Public School,Elementary School,K4,06,201 E Birch St,Birchwood,WI,54817,11,Rural - remote,Washburn,OPEN,"Charter, Title I",Supplemental Virtual,,715-354-3471,715-354-3469,TRUE,www.birchwood.k12.wi.us
6692,Wittenberg-Birnamwood,0020,Birnamwood Elementary,Public School,Elementary School,K4,08,337 Main St,Birnamwood,WI,54414,08,Rural - distant,Shawano,OPEN,Title I,Supplemental Virtual,,715-449-2576,715-449-2826,FALSE,www.wittbirn.k12.wi.us
5138,Seymour Community,0020,Black Creek Elementary,Public School,Elementary School,K4,08,308 E Burdick St,Black Creek,WI,54106,07,Rural - distant,Outagamie,OPEN,,Supplemental Virtual,,920-984-3396,920-984-9303,FALSE,www.seymour.k12.wi.us
2240,Black Hawk,0160,Black Hawk Elementary,Public School,Elementary School,K4,05,202 E Center St,South Wayne,WI,53587,03,Rural - remote,Lafayette,OPEN,Title I,Supplemental Virtual,,608-439-5444,608-439-1022,FALSE,www.blackhawk.k12.wi.us
2240,Black Hawk,0020,Black Hawk High,Public School,High School,09,12,202 E Center St,South Wayne,WI,53587,03,Rural - remote,Lafayette,OPEN,Title I,Supplemental Virtual,,608-439-5371,608-439-1022,FALSE,www.blackhawk.k12.wi.us
2240,Black Hawk,0040,Black Hawk Middle,Public School,Middle School,06,08,202 E Center St,South Wayne,WI,53587,03,Rural - remote,Lafayette,OPEN,Title I,Supplemental Virtual,,608-439-5371,608-439-1022,FALSE,www.blackhawk.k12.wi.us
3269,Madison Metropolitan,0690,Black Hawk Middle,Public School,Middle School,06,08,1402 Wyoming Way,Madison,WI,53704,02,City - large,Dane,OPEN,Title I,Supplemental Virtual,,608-204-4360,608-204-0368,FALSE,https://blackhawk.madison.k12.wi.us/
7000,,7002,DOC: Black River Correctional Ctr,State Institution School,Combined Elementary/Secondary School,12,12,W6898 E Staffon Rd,Black River Falls,WI,54615,,Rural - distant,Jackson,OPEN,Alternative,Supplemental Virtual,,715-333-5681,715-333-2708,FALSE,doc.wi.gov/families-visitors/find-facility/black-river-correctional-center
0476,Black River Falls,0040,Black River Falls High,Public School,High School,09,12,166 Tiger Lane,Black River Falls,WI,54615,04,Town - distant,Jackson,OPEN,,Supplemental Virtual,,715-284-4324,715-284-7626,FALSE,www.brf.org
